,fips_code,county_name,district,state,GEO_display-label,id,first_name,last_name,gender,race,party,is_incumbent,is_running,is_appointed,won_primary,first_year_elected,last_year_elected,percent_vote,next_election,wa,ba,ia,aa,na,hispanic,tot_tom,tot_persons_color,total_pop,perc_persons_color,majority-minority
0,32510,Carson City,NV - Carson City,NV,"Carson City, Nevada",5728,Jason,Woodbury,Male,White,19,Yes,Not Sure,No,,,2014,,2018,37105.0,994.0,1114.0,1282.0,115.0,12332.0,1579.0,17416.0,54521,0.319436547385,majority
1,32510,Carson City,NV - Carson City,NV,"Carson City, Nevada",5728,Jason,Woodbury,Male,White,19,Yes,Not Sure,No,,,2014,,2018,37105.0,994.0,1114.0,1282.0,115.0,12332.0,1579.0,17416.0,54521,0.319436547385,majority
2,01001,Autauga,AL - 19th Circuit,AL,"Autauga County, Alabama",4320,Randall,Houston,Male,White,26,Yes,Yes,No,Yes,2001,2010,,2016,41459.0,10493.0,228.0,653.0,36.0,1486.0,992.0,13888.0,55347,0.250925976114,majority
3,01003,Baldwin,AL - 28th Circuit,AL,"Baldwin County, Alabama",4336,Hallie,Dixon,Female,White,26,Yes,No,No,U,2011,2010,,2016,168996.0,19088.0,1339.0,1885.0,95.0,8925.0,3381.0,34713.0,203709,0.170404842201,majority
6,01009,Blount,AL - 41st Circuit,AL,"Blount County, Alabama",4356,Pamela,Casey,Female,White,26,Yes,Yes,No,Yes,2011,2010,,2016,50403.0,987.0,288.0,159.0,19.0,5067.0,750.0,7270.0,57673,0.126055519914,majority
8,01013,Butler,AL - 2nd Circuit,AL,"Butler County, Alabama",4289,Charlotte,Tesmer,Female,White,10,Yes,Yes,Yes,U,2012,,,2016,10639.0,8863.0,67.0,193.0,9.0,227.0,156.0,9515.0,20154,0.472114716682,majority
9,01015,Calhoun,AL - 7th Circuit,AL,"Calhoun County, Alabama",4300,Brian,McVeigh,Male,White,26,Yes,Yes,Yes,U,2011,2010,,2016,83958.0,24126.0,475.0,968.0,93.0,3980.0,2020.0,31662.0,115620,0.273845355475,majority
10,01017,Chambers,AL - 5th Circuit,AL,"Chambers County, Alabama",4293,E. Paul,Jones,Male,White,10,Yes,No,No,,2004,2010,,2016,19239.0,13456.0,72.0,314.0,11.0,656.0,375.0,14884.0,34123,0.436186736219,majority
11,01019,Cherokee,AL - 9th Circuit,AL,"Cherokee County, Alabama",4302,Michael,O'Dell,Male,White,10,Yes,Yes,No,U,1996,2010,,2016,23613.0,1217.0,135.0,61.0,1.0,385.0,447.0,2246.0,25859,0.0868556402026,majority
12,01021,Chilton,AL - 19th Circuit,AL,"Chilton County, Alabama",4320,Randall,Houston,Male,White,26,Yes,Yes,No,Yes,2001,2010,,2016,35270.0,4464.0,138.0,173.0,12.0,3313.0,573.0,8673.0,43943,0.197369319346,majority
13,01023,Choctaw,AL - 1st Circuit,AL,"Choctaw County, Alabama",4287,Spencer,Walker,Male,White,10,Yes,Yes,No,U,2005,2010,,2016,7422.0,5537.0,24.0,20.0,1.0,98.0,68.0,5748.0,13170,0.436446469248,majority
14,01025,Clarke,AL - 1st Circuit,AL,"Clarke County, Alabama",4287,Spencer,Walker,Male,White,10,Yes,Yes,No,U,2005,2010,,2016,13101.0,10838.0,95.0,105.0,4.0,334.0,198.0,11574.0,24675,0.46905775076,majority
15,01027,Clay,AL - 40th Circuit,AL,"Clay County, Alabama",4352,Fred,Thompson,Male,White,10,Yes,No,No,,,2010,,2016,10785.0,1945.0,71.0,34.0,0.0,456.0,264.0,2770.0,13555,0.204352637403,majority
16,01029,Cleburne,AL - 7th Circuit,AL,"Cleburne County, Alabama",4300,Brian,McVeigh,Male,White,26,Yes,Yes,Yes,U,2011,2010,,2016,13840.0,538.0,58.0,30.0,1.0,368.0,183.0,1178.0,15018,0.0784392062858,majority
17,01031,Coffee,AL - 12th Circuit,AL,"Coffee County, Alabama",4312,Tom,Anderson,Male,White,26,Yes,Yes,No,U,2011,2010,,2016,36281.0,8929.0,589.0,815.0,68.0,3239.0,1290.0,14930.0,51211,0.291538927184,majority
18,01033,Colbert,AL - 31st Circuit,AL,"Colbert County, Alabama",4340,Bryce,"Graham, Jr.",Male,White,10,Yes,Yes,No,U,,2010,,2016,42664.0,8787.0,280.0,270.0,22.0,1355.0,976.0,11690.0,54354,0.21507156787,majority
19,01035,Conecuh,AL - 35th Circuit,AL,"Conecuh County, Alabama",4344,Steven,Wadington,Male,White,10,Yes,Yes,Yes,U,2012,,,2016,6413.0,5844.0,51.0,24.0,4.0,189.0,147.0,6259.0,12672,0.493923611111,majority
20,01037,Coosa,AL - 40th Circuit,AL,"Coosa County, Alabama",4352,Fred,Thompson,Male,White,10,Yes,No,No,,,2010,,2016,7066.0,3240.0,45.0,20.0,0.0,220.0,133.0,3658.0,10724,0.341104065647,majority
21,01039,Covington,AL - 22nd Circuit,AL,"Covington County, Alabama",4328,Walt,Merrill,Male,White,26,Yes,Yes,No,U,2011,2010,,2016,31318.0,4925.0,230.0,182.0,2.0,586.0,592.0,6517.0,37835,0.172247918594,majority
22,01041,Crenshaw,AL - 2nd Circuit,AL,"Crenshaw County, Alabama",4289,Charlotte,Tesmer,Female,White,10,Yes,Yes,Yes,U,2012,,,2016,9799.0,3354.0,73.0,243.0,1.0,250.0,243.0,4164.0,13963,0.298216715606,majority
23,01043,Cullman,AL - 32nd Circuit,AL,"Cullman County, Alabama",4341,Wilson,Blaylock,Male,White,26,Yes,Yes,No,U,,2010,,2016,75404.0,1157.0,423.0,431.0,32.0,3518.0,1040.0,6601.0,82005,0.0804950917627,majority
24,01045,Dale,AL - 33rd Circuit,AL,"Dale County, Alabama",4342,Kirke,Adams,Male,White,26,Yes,Yes,No,Yes,2005,2010,,2016,34399.0,9780.0,335.0,679.0,64.0,2917.0,1391.0,15166.0,49565,0.305982043781,majority
26,01049,DeKalb,AL - 9th Circuit,AL,"DeKalb County, Alabama",4302,Michael,O'Dell,Male,White,10,Yes,Yes,No,U,1996,2010,,2016,57321.0,1305.0,872.0,179.0,51.0,9824.0,1578.0,13809.0,71130,0.194137494728,majority
27,01051,Elmore,AL - 19th Circuit,AL,"Elmore County, Alabama",4320,Randall,Houston,Male,White,26,Yes,Yes,No,Yes,2001,2010,,2016,59765.0,17219.0,307.0,573.0,61.0,2203.0,1340.0,21703.0,81468,0.266399076938,majority
28,01053,Escambia,AL - 21st Circuit,AL,"Escambia County, Alabama",4327,Stephen,Billy,Male,White,10,Yes,Yes,No,U,1995,2010,,2016,22810.0,12178.0,1265.0,98.0,12.0,751.0,675.0,14979.0,37789,0.396385191458,majority
29,01055,Etowah,AL - 16th Circuit,AL,"Etowah County, Alabama",4316,Jody,Willoughby,Male,White,26,Yes,Yes,Yes,U,2015,,,2016,80591.0,15944.0,369.0,789.0,35.0,3694.0,1635.0,22466.0,103057,0.217995866365,majority
30,01057,Fayette,AL - 24th Circuit,AL,"Fayette County, Alabama",4330,Christopher,McCool,Male,White,10,Yes,Yes,No,U,2001,2010,,2016,14195.0,2009.0,55.0,42.0,1.0,265.0,192.0,2564.0,16759,0.152992421982,majority
31,01059,Franklin,AL - 34th Circuit,AL,"Franklin County, Alabama",4343,Joseph,Rushing III,Male,White,10,Yes,Yes,No,U,,2010,,2016,24587.0,1273.0,139.0,92.0,43.0,5081.0,481.0,7109.0,31696,0.224286976275,majority
32,01061,Geneva,AL - 33rd Circuit,AL,"Geneva County, Alabama",4342,Kirke,Adams,Male,White,26,Yes,Yes,No,Yes,2005,2010,,2016,22411.0,2538.0,220.0,96.0,10.0,1009.0,493.0,4366.0,26777,0.163050379057,majority
35,01067,Henry,AL - 20th Circuit,AL,"Henry County, Alabama",4322,Douglas,Valeska,Male,White,26,Yes,No,No,,1987,2010,,2016,11811.0,4580.0,54.0,116.0,3.0,445.0,212.0,5410.0,17221,0.314151326868,majority
36,01069,Houston,AL - 20th Circuit,AL,"Houston County, Alabama",4322,Douglas,Valeska,Male,White,26,Yes,No,No,,1987,2010,,2016,70029.0,27475.0,416.0,924.0,53.0,3346.0,1930.0,34144.0,104173,0.327762472042,majority
37,01071,Jackson,AL - 38th Circuit,AL,"Jackson County, Alabama",4348,Charles,Rhodes,Male,White,10,Yes,No,No,,,2010,,2016,46740.0,1842.0,711.0,223.0,31.0,1455.0,1417.0,5679.0,52419,0.108338579523,majority
38,01073,Jefferson,AL - 10th Circuit,AL,"Jefferson County, Alabama",4303,Brandon,Falls,Male,White,26,Yes,Yes,No,U,2008,2010,,2016,333919.0,281887.0,1524.0,10708.0,120.0,24472.0,7737.0,326448.0,660367,0.494343296985,majority
39,01075,Lamar,AL - 24th Circuit,AL,"Lamar County, Alabama",4330,Christopher,McCool,Male,White,10,Yes,Yes,No,U,2001,2010,,2016,11933.0,1512.0,26.0,12.0,1.0,194.0,208.0,1953.0,13886,0.140645254213,majority
40,01077,Lauderdale,AL - 11th Circuit,AL,"Lauderdale County, Alabama",4311,Christopher,Connolly,Male,White,10,Yes,Yes,No,U,2004,2010,,2016,78429.0,9445.0,362.0,738.0,27.0,2192.0,1403.0,14167.0,92596,0.152997969675,majority
41,01079,Lawrence,AL - 36th Circuit,AL,"Lawrence County, Alabama",4345,Errek,Jett,Male,White,26,Yes,Yes,Yes,U,2012,,,2016,25313.0,3663.0,1858.0,77.0,6.0,705.0,1493.0,7802.0,33115,0.235603200966,majority
42,01081,Lee,AL - 37th Circuit,AL,"Lee County, Alabama",4346,Robert,Trees,Male,White,26,Yes,Yes,No,No,2011,2010,,2016,106013.0,36901.0,441.0,5262.0,85.0,5822.0,2469.0,50980.0,156993,0.324727854108,majority
43,01083,Limestone,AL - 39th Circuit,AL,"Limestone County, Alabama",4350,Brian,Jones,Male,White,26,Yes,Yes,No,Yes,2011,2010,,2016,70433.0,12126.0,515.0,1340.0,73.0,5182.0,1994.0,21230.0,91663,0.231609264371,majority
46,01089,Madison,AL - 23rd Circuit,AL,"Madison County, Alabama",4329,Robert,Broussard,Male,White,26,Yes,Yes,No,U,2009,2010,,2016,230101.0,85651.0,2491.0,9294.0,331.0,16276.0,8945.0,122988.0,353089,0.348320111926,majority
48,01093,Marion,AL - 25th Circuit,AL,"Marion County, Alabama",4331,John,Bostick,Male,White,10,Yes,Yes,No,U,2001,2010,,2016,27596.0,1282.0,103.0,84.0,9.0,721.0,373.0,2572.0,30168,0.0852559002917,majority
49,01095,Marshall,AL - 27th Circuit,AL,"Marshall County, Alabama",4335,Stephen,Marshall,Male,White,10,Yes,Yes,No,U,2001,2010,,2016,77571.0,2172.0,560.0,692.0,79.0,12070.0,1581.0,17154.0,94725,0.18109263658,majority
50,01097,Mobile,AL - 13th Circuit,AL,"Mobile County, Alabama",4313,Ashley,Rich,Female,White,26,Yes,Yes,No,U,2011,2010,,2016,239136.0,146413.0,3636.0,8499.0,163.0,10970.0,6578.0,176259.0,415395,0.424316614307,majority
51,01099,Monroe,AL - 35th Circuit,AL,"Monroe County, Alabama",4344,Steven,Wadington,Male,White,10,Yes,Yes,Yes,U,2012,,,2016,11888.0,8817.0,277.0,93.0,6.0,247.0,345.0,9785.0,21673,0.451483412541,majority
53,01103,Morgan,AL - 8th Circuit,AL,"Morgan County, Alabama",4301,Scott,Anderson,Male,White,26,Yes,Yes,No,U,2011,2010,,2016,91259.0,14666.0,962.0,880.0,64.0,9332.0,2402.0,28306.0,119565,0.236741521348,majority
55,01107,Pickens,AL - 24th Circuit,AL,"Pickens County, Alabama",4330,Christopher,McCool,Male,White,10,Yes,Yes,No,U,2001,2010,,2016,11274.0,8265.0,51.0,62.0,2.0,1022.0,188.0,9590.0,20864,0.459643404908,majority
56,01109,Pike,AL - 12th Circuit,AL,"Pike County, Alabama",4312,Tom,Anderson,Male,White,26,Yes,Yes,No,U,2011,2010,,2016,18789.0,12113.0,210.0,724.0,7.0,658.0,545.0,14257.0,33046,0.431428917267,majority
57,01111,Randolph,AL - 5th Circuit,AL,"Randolph County, Alabama",4293,E. Paul,Jones,Male,White,10,Yes,No,No,,2004,2010,,2016,17006.0,4528.0,90.0,76.0,12.0,650.0,334.0,5690.0,22696,0.250704970039,majority
59,01115,St. Clair,AL - 30th Circuit,AL,"St. Clair County, Alabama",4339,Richard,Minor,Male,White,26,Yes,Yes,No,U,2005,2010,,2016,74662.0,8281.0,278.0,718.0,40.0,1972.0,1123.0,12412.0,87074,0.142545421136,majority
60,01117,Shelby,AL - 18th Circuit,AL,"Shelby County, Alabama",4319,Jill,Lee,Female,White,26,Yes,Yes,Yes,U,2014,,,2016,163200.0,25724.0,532.0,4444.0,67.0,11916.0,2830.0,45513.0,208713,0.218064998347,majority
62,01121,Talladega,AL - 29th Circuit,AL,"Talladega County, Alabama",4338,Steven,Giddens,Male,White,10,Yes,Yes,No,U,1998,2010,,2016,51036.0,26114.0,252.0,514.0,13.0,1741.0,1192.0,29826.0,80862,0.368850634414,majority
63,01123,Tallapoosa,AL - 5th Circuit,AL,"Tallapoosa County, Alabama",4293,E. Paul,Jones,Male,White,10,Yes,No,No,,2004,2010,,2016,28156.0,10957.0,146.0,202.0,3.0,891.0,489.0,12688.0,40844,0.310645382431,majority
64,01125,Tuscaloosa,AL - 6th Circuit,AL,"Tuscaloosa County, Alabama",4297,Lyn,Head,Female,White,26,Yes,Yes,Yes,No,2013,,,2016,127954.0,63536.0,475.0,2966.0,95.0,6618.0,2332.0,76022.0,203976,0.372700709887,majority
65,01127,Walker,AL - 14th Circuit,AL,"Walker County, Alabama",4314,Bill,Adair,Male,White,26,Yes,Yes,No,U,2011,2010,,2016,58213.0,4081.0,267.0,309.0,27.0,1491.0,906.0,7081.0,65294,0.108447943149,majority
66,01129,Washington,AL - 1st Circuit,AL,"Washington County, Alabama",4287,Spencer,Walker,Male,White,10,Yes,Yes,No,U,2005,2010,,2016,10885.0,4054.0,1302.0,100.0,13.0,218.0,232.0,5919.0,16804,0.352237562485,majority
68,01133,Winston,AL - 25th Circuit,AL,"Winston County, Alabama",4331,John,Bostick,Male,White,10,Yes,Yes,No,U,2001,2010,,2016,22413.0,242.0,146.0,64.0,9.0,664.0,339.0,1464.0,23877,0.0613142354567,majority
70,04003,Cochise,AZ - Cochise,AZ,"Cochise County, Arizona",4359,Brian,McIntyre,Male,White,26,Yes,Yes,Yes,U,2014,,,2016,70822.0,5035.0,1012.0,2456.0,351.0,42803.0,3948.0,55605.0,126427,0.439819025999,majority
71,04005,Coconino,AZ - Coconino,AZ,"Coconino County, Arizona",4360,David,Rozema,Male,White,10,Yes,No,No,,2009,2012,,2016,76366.0,2019.0,35615.0,2419.0,168.0,18624.0,3886.0,62731.0,139097,0.450987440419,majority
72,04007,Gila,AZ - Gila,AZ,"Gila County, Arizona",4361,Bradley,Beauchamp,Male,White,26,Yes,Yes,No,U,2013,2012,,2016,33464.0,406.0,8323.0,363.0,40.0,9702.0,861.0,19695.0,53159,0.370492296695,majority
73,04009,Graham,AZ - Graham,AZ,"Graham County, Arizona",4362,Kenneth,Angle,Male,White,26,Yes,Yes,No,U,,2012,,2016,19206.0,671.0,4714.0,206.0,50.0,12143.0,676.0,18460.0,37666,0.490097169861,majority
75,04012,La Paz,AZ - La Paz,AZ,"La Paz County, Arizona",4364,Tony,Rogers,Male,White,10,Yes,Yes,No,U,2013,2012,,2016,11787.0,196.0,2338.0,142.0,9.0,5109.0,571.0,8365.0,20152,0.415095275903,majority
76,04013,Maricopa,AZ - Maricopa,AZ,"Maricopa County, Arizona",4365,Bill,Montgomery,Male,White,26,Yes,Yes,No,U,2010,2012,,2016,2354780.0,213953.0,70447.0,164170.0,7889.0,1238110.0,118598.0,1813167.0,4167947,0.435026405086,majority
77,04015,Mohave,AZ - Mohave,AZ,"Mohave County, Arizona",4366,Matthew,Smith,Male,White,26,Yes,Yes,No,U,2003,2012,,2016,158735.0,2415.0,4268.0,2292.0,335.0,31894.0,4798.0,46002.0,204737,0.224688258595,majority
79,04019,Pima,AZ - Pima,AZ,"Pima County, Arizona",4368,Barbara,LaWall,Female,White,10,Yes,Yes,No,Yes,1996,2012,,2016,533917.0,33984.0,25297.0,28887.0,1502.0,357630.0,28808.0,476108.0,1010025,0.471382391525,majority
80,04021,Pinal,AZ - Pinal,AZ,"Pinal County, Arizona",4369,Lando,Voyles,Male,White,26,Yes,Yes,No,No,2012,2012,,2016,234880.0,17758.0,19128.0,6680.0,1456.0,115293.0,11389.0,171704.0,406584,0.422308797198,majority
82,04025,Yavapai,AZ - Yavapai,AZ,"Yavapai County, Arizona",4371,Sheila,Polk,Female,White,26,Yes,Yes,No,U,2001,2012,,2016,179073.0,1745.0,3192.0,2168.0,233.0,30968.0,4876.0,43182.0,222255,0.194290342175,majority
84,05001,Arkansas,AR - 11th District East,AR,"Arkansas County, Arkansas",4385,Robert,Dittrich,Male,White,19,Yes,Not Sure,No,,,2014,,2018,12938.0,4418.0,57.0,178.0,4.0,544.0,294.0,5495.0,18433,0.29810665654,majority
85,05003,Ashley,AR - 10th District,AR,"Ashley County, Arkansas",4384,Thomas,Deen,Male,White,19,Yes,Not Sure,No,,,2014,,2018,14100.0,5244.0,77.0,46.0,4.0,1051.0,316.0,6738.0,20838,0.323351569248,majority
86,05005,Baxter,AR - 14th District,AR,"Baxter County, Arkansas",4389,David,Ethridge,Male,White,19,Yes,Not Sure,No,,,2014,,2018,39013.0,149.0,248.0,223.0,20.0,776.0,624.0,2040.0,41053,0.0496918617397,majority
87,05007,Benton,AR - 19th District West,AR,"Benton County, Arkansas",4396,Nathan,Smith,Male,White,19,Yes,Not Sure,No,,,2014,,2018,185368.0,4478.0,3706.0,8950.0,943.0,40205.0,6022.0,64304.0,249672,0.257553910731,majority
88,05009,Boone,AR - 14th District,AR,"Boone County, Arkansas",4389,David,Ethridge,Male,White,19,Yes,Not Sure,No,,,2014,,2018,35028.0,163.0,249.0,213.0,29.0,841.0,699.0,2194.0,37222,0.0589436354844,majority
89,05011,Bradley,AR - 10th District,AR,"Bradley County, Arkansas",4384,Thomas,Deen,Male,White,19,Yes,Not Sure,No,,,2014,,2018,6224.0,3038.0,38.0,28.0,2.0,1577.0,187.0,4870.0,11094,0.438976023076,majority
90,05013,Calhoun,AR - 13th District,AR,"Calhoun County, Arkansas",4388,David,Butler,Male,White,19,Yes,Not Sure,No,,,2014,,2018,3786.0,1143.0,15.0,12.0,0.0,183.0,90.0,1443.0,5229,0.275960986804,majority
91,05015,Carroll,AR - 19th District East,AR,"Carroll County, Arkansas",4395,Tony,Rogers,Male,White,19,Yes,Not Sure,No,,,2014,,2018,22328.0,178.0,265.0,231.0,130.0,4019.0,553.0,5376.0,27704,0.19405140052,majority
93,05019,Clark,AR - 9th District East,AR,"Clark County, Arkansas",4382,Blake,Batson,Male,White,19,Yes,Not Sure,No,,,2014,,2018,15727.0,5335.0,114.0,156.0,6.0,978.0,317.0,6906.0,22633,0.305129677904,majority
94,05021,Clay,AR - 2nd District,AR,"Clay County, Arkansas",4374,Scott,Ellington,Male,White,19,Yes,Not Sure,No,,2010,2014,,2018,14431.0,106.0,59.0,29.0,1.0,283.0,200.0,678.0,15109,0.0448739162089,majority
95,05023,Cleburne,AR - 16th District,AR,"Cleburne County, Arkansas",4391,Don,McSpadden,Male,White,19,Yes,Not Sure,No,,1999,2014,,2018,24126.0,119.0,160.0,84.0,9.0,595.0,374.0,1341.0,25467,0.0526563788432,majority
96,05025,Cleveland,AR - 13th District,AR,"Cleveland County, Arkansas",4388,David,Butler,Male,White,19,Yes,Not Sure,No,,,2014,,2018,7038.0,941.0,29.0,9.0,1.0,175.0,118.0,1273.0,8311,0.153170496932,majority
97,05027,Columbia,AR - 13th District,AR,"Columbia County, Arkansas",4388,David,Butler,Male,White,19,Yes,Not Sure,No,,,2014,,2018,14239.0,8486.0,99.0,260.0,8.0,682.0,340.0,9875.0,24114,0.40951314589,majority
98,05029,Conway,AR - 15th District,AR,"Conway County, Arkansas",4390,Tom,Tatum II,Male,White,19,Yes,Not Sure,No,,,2014,,2018,17067.0,2366.0,153.0,111.0,5.0,854.0,463.0,3952.0,21019,0.188020362529,majority
99,05031,Craighead,AR - 2nd District,AR,"Craighead County, Arkansas",4374,Scott,Ellington,Male,White,19,Yes,Not Sure,No,,2010,2014,,2018,80710.0,15313.0,388.0,1225.0,47.0,4946.0,1725.0,23644.0,104354,0.22657492765,majority
100,05033,Crawford,AR - 21st District,AR,"Crawford County, Arkansas",4398,Marc,McCune,Male,White,19,Yes,Not Sure,No,,,2014,,2018,52643.0,912.0,1338.0,974.0,21.0,4053.0,1762.0,9060.0,61703,0.146832406852,majority
102,05037,Cross,AR - 1st District,AR,"Cross County, Arkansas",4373,Fletcher,"Long, Jr.",Male,White,19,Yes,Not Sure,No,,1992,2014,,2018,12648.0,3944.0,58.0,90.0,4.0,314.0,226.0,4636.0,17284,0.268224947929,majority
103,05039,Dallas,AR - 13th District,AR,"Dallas County, Arkansas",4388,David,Butler,Male,White,19,Yes,Not Sure,No,,,2014,,2018,4087.0,3123.0,30.0,17.0,1.0,219.0,127.0,3517.0,7604,0.46251972646,majority
105,05043,Drew,AR - 10th District,AR,"Drew County, Arkansas",4384,Thomas,Deen,Male,White,19,Yes,Not Sure,No,,,2014,,2018,12464.0,5283.0,58.0,192.0,4.0,556.0,221.0,6314.0,18778,0.336244541485,majority
106,05045,Faulkner,AR - 20th District,AR,"Faulkner County, Arkansas",4397,Cody,Hiland,Male,White,19,Yes,Not Sure,No,,,2014,,2018,98093.0,13847.0,645.0,1509.0,76.0,4798.0,2584.0,23459.0,121552,0.192995590365,majority
107,05047,Franklin,AR - 5th District,AR,"Franklin County, Arkansas",4377,David,Gibbons,Male,White,19,Yes,Not Sure,No,,1997,2014,,2018,16337.0,158.0,224.0,176.0,27.0,515.0,265.0,1365.0,17702,0.0771099310812,majority
108,05049,Fulton,AR - 16th District,AR,"Fulton County, Arkansas",4391,Don,McSpadden,Male,White,19,Yes,Not Sure,No,,1999,2014,,2018,11672.0,74.0,74.0,36.0,3.0,151.0,194.0,532.0,12204,0.0435922648312,majority
109,05051,Garland,AR - 18th District East,AR,"Garland County, Arkansas",4393,Terri,Harris,Female,White,19,Yes,Not Sure,Yes,,,,,2018,80141.0,8297.0,587.0,837.0,51.0,5020.0,2244.0,17036.0,97177,0.175308972288,majority
110,05053,Grant,AR - 7th District,AR,"Grant County, Arkansas",4379,Teresa,Howell,Female,White,19,Yes,Not Sure,No,,,2014,,2018,16718.0,536.0,85.0,67.0,2.0,431.0,263.0,1384.0,18102,0.0764556402607,majority
111,05055,Greene,AR - 2nd District,AR,"Greene County, Arkansas",4374,Scott,Ellington,Male,White,19,Yes,Not Sure,No,,2010,2014,,2018,41468.0,547.0,199.0,156.0,11.0,1180.0,635.0,2728.0,44196,0.0617250429903,majority
112,05057,Hempstead,AR - 8th District North,AR,"Hempstead County, Arkansas",4380,Christi,McQueen,Female,White,19,Yes,Not Sure,No,,,2014,,2018,12181.0,6501.0,90.0,134.0,13.0,2713.0,452.0,9903.0,22084,0.448424198515,majority
113,05059,Hot Spring,AR - 7th District,AR,"Hot Spring County, Arkansas",4379,Teresa,Howell,Female,White,19,Yes,Not Sure,No,,,2014,,2018,27588.0,3813.0,197.0,129.0,14.0,1042.0,643.0,5838.0,33426,0.1746544606,majority
114,05061,Howard,AR - 9th District West,AR,"Howard County, Arkansas",4383,Bryan,Chesshir,Male,White,19,Yes,Not Sure,No,,,2014,,2018,8649.0,2789.0,117.0,82.0,6.0,1466.0,191.0,4651.0,13300,0.34969924812,majority
115,05063,Independence,AR - 16th District,AR,"Independence County, Arkansas",4391,Don,McSpadden,Male,White,19,Yes,Not Sure,No,,1999,2014,,2018,33027.0,804.0,148.0,288.0,28.0,2159.0,598.0,4025.0,37052,0.10863111303,majority
116,05065,Izard,AR - 16th District,AR,"Izard County, Arkansas",4391,Don,McSpadden,Male,White,19,Yes,Not Sure,No,,1999,2014,,2018,12572.0,254.0,131.0,45.0,2.0,251.0,190.0,873.0,13445,0.06493120119,majority
117,05067,Jackson,AR - 3rd District,AR,"Jackson County, Arkansas",4375,Henry,Boyce,Male,White,19,Yes,Not Sure,No,,2003,2014,,2018,13312.0,3043.0,99.0,68.0,23.0,506.0,287.0,4026.0,17338,0.232206713577,majority
119,05071,Johnson,AR - 5th District,AR,"Johnson County, Arkansas",4377,David,Gibbons,Male,White,19,Yes,Not Sure,No,,1997,2014,,2018,20993.0,436.0,223.0,301.0,25.0,3629.0,534.0,5148.0,26141,0.196932022493,majority
120,05073,Lafayette,AR - 8th District South,AR,"Lafayette County, Arkansas",4381,Stephanie,Black,Female,White,19,Yes,Not Sure,No,,2015,2014,,2018,4184.0,2549.0,14.0,32.0,0.0,156.0,61.0,2812.0,6996,0.401943967982,majority
121,05075,Lawrence,AR - 3rd District,AR,"Lawrence County, Arkansas",4375,Henry,Boyce,Male,White,19,Yes,Not Sure,No,,2003,2014,,2018,16075.0,162.0,78.0,42.0,4.0,216.0,202.0,704.0,16779,0.0419572084153,majority
123,05079,Lincoln,AR - 11th District West,AR,"Lincoln County, Arkansas",4386,S. Kyle,Hunter,Male,White,19,Yes,Not Sure,No,,,2014,,2018,8936.0,4155.0,51.0,26.0,2.0,475.0,175.0,4884.0,13820,0.353400868307,majority
124,05081,Little River,AR - 9th District West,AR,"Little River County, Arkansas",4383,Bryan,Chesshir,Male,White,19,Yes,Not Sure,No,,,2014,,2018,9101.0,2473.0,197.0,46.0,6.0,376.0,273.0,3371.0,12472,0.270285439384,majority
125,05083,Logan,AR - 15th District,AR,"Logan County, Arkansas",4390,Tom,Tatum II,Male,White,19,Yes,Not Sure,No,,,2014,,2018,19800.0,310.0,237.0,419.0,4.0,557.0,387.0,1914.0,21714,0.0881458966565,majority
126,05085,Lonoke,AR - 23rd District,AR,"Lonoke County, Arkansas",4400,Chuck,Graham,Male,White,19,Yes,Not Sure,No,,,2014,,2018,61991.0,4337.0,424.0,677.0,27.0,2870.0,1319.0,9654.0,71645,0.134747714425,majority
127,05087,Madison,AR - 4th District,AR,"Madison County, Arkansas",4376,Matt,Durrett,Male,White,19,Yes,Not Sure,No,,,,,2018,14233.0,55.0,217.0,122.0,57.0,808.0,275.0,1534.0,15767,0.0972918120124,majority
128,05089,Marion,AR - 14th District,AR,"Marion County, Arkansas",4389,David,Ethridge,Male,White,19,Yes,Not Sure,No,,,2014,,2018,15255.0,83.0,125.0,52.0,6.0,361.0,303.0,930.0,16185,0.0574606116775,majority
129,05091,Miller,AR - 8th District South,AR,"Miller County, Arkansas",4381,Stephanie,Black,Female,White,19,Yes,Not Sure,No,,2015,2014,,2018,30293.0,10886.0,313.0,259.0,21.0,1328.0,808.0,13615.0,43908,0.310080167623,majority
130,05093,Mississippi,AR - 2nd District,AR,"Mississippi County, Arkansas",4374,Scott,Ellington,Male,White,19,Yes,Not Sure,No,,2010,2014,,2018,25802.0,15267.0,137.0,227.0,5.0,1701.0,599.0,17936.0,43738,0.410078192876,majority
131,05095,Monroe,AR - 1st District,AR,"Monroe County, Arkansas",4373,Fletcher,"Long, Jr.",Male,White,19,Yes,Not Sure,No,,1992,2014,,2018,4070.0,2933.0,46.0,51.0,0.0,167.0,132.0,3329.0,7399,0.44992566563,majority
132,05097,Montgomery,AR - 18th District West,AR,"Montgomery County, Arkansas",4394,Andy,Riner,Male,White,19,Yes,Not Sure,No,,,2014,,2018,8239.0,34.0,88.0,59.0,3.0,331.0,216.0,731.0,8970,0.0814938684504,majority
133,05099,Nevada,AR - 8th District North,AR,"Nevada County, Arkansas",4380,Christi,McQueen,Female,White,19,Yes,Not Sure,No,,,2014,,2018,5450.0,2614.0,28.0,30.0,6.0,283.0,147.0,3108.0,8558,0.363168964711,majority
